time,theoretical_pressure_psi,theoretical_counts,noisy_counts,filtered_counts
1.034068136272545,0.582840583623265,9277.874370133757,9452.40192205798,9283.57567628665
1.0380761523046091,0.5786424871835094,9222.845722001442,9527.462817171992,9073.923611911603
1.0420841683366733,0.5740133905899673,9162.167523853292,8797.661385209925,8884.81072274588
1.0460921843687374,0.5689641453629972,9095.982017418168,9072.574266400425,8844.499421496448
1.0501002004008015,0.5635065195813044,9024.443458671738,7749.847489862976,8678.262165782888
1.0541082164328657,0.5576531522019068,8947.717519062595,8544.887322984297,8650.075922410811
1.0581162324649298,0.5514175043211317,8865.980646641394,8766.660746787547,8540.442489256773
1.062124248496994,0.5448138076395266,8779.419390538915,8288.741132063056,8432.895901626167
1.066132264529058,0.5378570104065745,8688.229692409379,9330.159113567455,8531.54440402889
1.0701402805611222,0.5305627211322017,8592.6161486009,8030.2273531316605,8574.868838129094
1.0741482965931863,0.5229471503612224,8492.791246934903,8319.74815298618,8409.008248286886
1.0781563126252505,0.5150270508140103,8388.974582070048,8440.387006682031,8441.082678022054
1.0821643286573146,0.5068196562018135,8281.392053493371,8848.15836168573,8242.832764680308
1.0861723446893787,0.4983426190282192,8170.275050221897,7605.636617892094,8157.389945290876
1.0901803607214429,0.4896139476893356,8055.859626311811,8513.262140209226,8094.133565164724
1.094188376753507,0.4806519431843068,7938.385671259894,7942.4097201752365,7980.982544354501
1.0981963927855711,0.4714751357448683,7818.096079343734,7432.127617405638,7746.497189990139
1.1022044088176353,0.4621022216878111,7695.235921883828,7876.953492103116,7708.712992510025
1.1062124248496994,0.4525520007875468,7570.051626323164,7648.329861010475,7497.032814633563
1.1102204408817635,0.44284331445751585,7442.790165909118,7206.760881135193,7376.066238350912
1.1142284569138277,0.4329949850190591,7313.698263629826,7341.147235531302,7339.799929324716
1.1182364729458918,0.4230257563246797,7183.021613903901,7031.500895073983,7272.748604607396
1.122244488977956,0.41295423598947806,7051.0041253500785,7095.6436861966795,7060.493647122386
1.12625250501002,0.4027988394700656,6917.88718777362,7178.263454222276,7081.398554008353
1.130260521042084,0.3925777362145926,6783.90896630088,7407.594219081878,6834.304221192145
1.134268537074148,0.38230879809078927,6649.303725374066,6162.545158615395,6713.276775662167
1.1382765531062122,0.3720095502812883,6514.301185087127,7353.095229336957,6605.395696067061
1.1422845691382764,0.3616971248170639,6379.125912102074,5611.486905817845,6449.24628132172
1.1462925851703405,0.3513882169008195,6243.996747135942,6184.308776364149,6190.4624100932
1.1503006012024046,0.34109904415264974,6109.126270752933,6340.476129030928,6113.848357097662
1.1543086172344688,0.33084530889050684,5974.720308936764,6085.217551004888,5832.3161152868
1.158316633266533,0.32064216353802927,5840.977479656488,5596.1071204822365,5775.508801182714
1.162324649298597,0.3105041792323107,5708.088781377129,5626.246787646634,5699.240868704338
1.1663326653306612,0.300445317684327,5576.237224206157,5382.369536660919,5554.744551129571
1.1703406813627253,0.2904789063251435,5445.597504109981,5213.83570708924,5369.72578862314
1.1743486973947894,0.280617616751829,5316.335720382975,5650.433249015522,5326.296765533039
